prefix,lat,lon,dxcc,iso3,name 
PV8,2.85,-60.72,108,BRA,Brazil
PV9,-15.53,-56.08,108,BRA,Brazil
PW,-10.0,-53.0,108,BRA,Brazil
PW0F,-3.85,-32.43,56,BRA,Fernando de Noronha
PW0R,-3.87,-33.82,56,BRA,Fernando de Noronha
PW0S,0.0,-29.0,253,BRA,St. Peter & St. Paul Rocks
PW0T,-20.5,-29.32,273,BRA,Trindade & Martim Vaz Is.
PW1,-22.88,-43.28,108,BRA,Brazil
PW2,-23.55,-46.63,108,BRA,Brazil
PW3,-30.05,-51.18,108,BRA,Brazil
PW4,-18.58,-46.53,108,BRA,Brazil
PW5,-25.42,-49.12,108,BRA,Brazil
PW6,-12.97,-38.48,108,BRA,Brazil
PW7,-8.07,-34.88,108,BRA,Brazil
PW8,-8.75,-63.9,108,BRA,Brazil
PW9,-15.53,-56.08,108,BRA,Brazil
PX,-10.0,-53.0,108,BRA,Brazil
PX0F,-3.85,-32.43,56,BRA,Fernando de Noronha
PX0R,-3.87,-33.82,56,BRA,Fernando de Noronha
PX0S,0.0,-29.0,253,BRA,St. Peter & St. Paul Rocks
PX0T,-20.5,-29.32,273,BRA,Trindade & Martim Vaz Is.
PX1,-22.88,-43.28,108,BRA,Brazil
PX2,-23.55,-46.63,108,BRA,Brazil
PX3,-30.05,-51.18,108,BRA,Brazil
PX4,-18.58,-46.53,108,BRA,Brazil
PX5,-25.42,-49.12,108,BRA,Brazil
PX6,-12.97,-38.48,108,BRA,Brazil
PX7,-8.07,-34.88,108,BRA,Brazil
PX8,-1.45,-48.48,108,BRA,Brazil
PX9,-15.53,-56.08,108,BRA,Brazil
PY,-10.0,-53.0,108,BRA,Brazil
PY0F,-3.85,-32.43,56,BRA,Fernando de Noronha
PY0R,-3.87,-33.82,56,BRA,Fernando de Noronha
PY0S,0.0,-29.0,253,BRA,St. Peter & St. Paul Rocks
PY0T,-20.5,-29.32,273,BRA,Trindade & Martim Vaz Is.
PY1,-22.88,-43.28,108,BRA,Brazil
PY2,-23.55,-46.63,108,BRA,Brazil
PY3,-30.05,-51.18,108,BRA,Brazil
PY4,-18.58,-46.53,108,BRA,Brazil
PY5,-25.42,-49.12,108,BRA,Brazil
PY6,-12.97,-38.48,108,BRA,Brazil
PY7,-8.07,-34.88,108,BRA,Brazil
PY8,-1.45,-48.48,108,BRA,Brazil
PY9,-15.53,-56.08,108,BRA,Brazil
PZ,4.0,-56.0,140,SUR,Suriname
PZ1,5.8,-55.27,140,SUR,Suriname
PZ2,5.77,-56.87,140,SUR,Suriname
PZ3,5.77,-56.28,140,SUR,Suriname
PZ4,5.78,-55.62,140,SUR,Suriname
PZ6,5.43,-55.33,140,SUR,Suriname
PZ7,4.77,-55.13,140,SUR,Suriname
PZ8,5.87,-54.92,140,SUR,Suriname
PZ9,5.77,-54.32,140,SUR,Suriname
R,53.65,41.37,54,RUS,European Russia
R0,55.88,84.08,15,RUS,Asiatic Russia
R0A,59.88,91.67,15,RUS,Asiatic Russia
R0C,54.8,136.83,15,RUS,Asiatic Russia
R0D,48.6,132.2,15,RUS,Asiatic Russia
R0E,50.55,142.6,15,RUS,Asiatic Russia
R0FBA/9,52.77,82.62,15,RUS,Asiatic Russia
R0G,53.55,127.83,15,RUS,Asiatic Russia
R0I,62.9,153.7,15,RUS,Asiatic Russia
R0K,66.67,171.0,15,RUS,Asiatic Russia
R0KA/9,55.88,84.08,15,RUS,Asiatic Russia
R0L,45.33,134.67,15,RUS,Asiatic Russia
R0O,53.8,109.33,15,RUS,Asiatic Russia
R0Q,66.4,129.17,15,RUS,Asiatic Russia
R0R,57.37,106.0,15,RUS,Asiatic Russia
R0U,54.0,118.0,15,RUS,Asiatic Russia
R0W,53.5,90.0,15,RUS,Asiatic Russia
R0X,56.0,159.0,15,RUS,Asiatic Russia
R0Y,51.78,94.75,15,RUS,Asiatic Russia
R1A,59.95,30.3,54,RUS,European Russia
R1C,60.05,31.75,54,RUS,European Russia
R1I,64.28,54.47,54,RUS,European Russia
R1N,63.82,33.0,54,RUS,European Russia
R1O,63.5,43.0,54,RUS,European Russia
R1P,68.83,54.83,54,RUS,European Russia
R1Q,60.08,40.45,54,RUS,European Russia
R1T,58.43,32.38,54,RUS,European Russia
R1W,57.32,29.25,54,RUS,European Russia
R1Z,68.03,34.57,54,RUS,European Russia
R2026A,47.87,41.18,54,RUS,European Russia
R2026C,56.7,47.87,54,RUS,European Russia
R2026L,45.05,43.27,54,RUS,European Russia
R2026N,45.37,39.43,54,RUS,European Russia
R2026S,54.4,40.6,54,RUS,European Russia
R2026X,45.33,134.67,15,RUS,Asiatic Russia
R2A,55.75,37.62,54,RUS,European Russia
R2D,55.7,36.97,54,RUS,European Russia
R2E,52.85,36.43,54,RUS,European Russia
R2ET/9,55.45,79.55,15,RUS,Asiatic Russia
R2F,54.72,20.52,126,RUS,Kaliningrad
R2G,52.7,39.15,54,RUS,European Russia
R2I,57.15,34.62,54,RUS,European Russia
R2L,55.0,33.0,54,RUS,European Russia
R2M,57.87,39.2,54,RUS,European Russia
R2N,58.55,43.68,54,RUS,European Russia
R2O,51.05,40.15,54,RUS,European Russia
R2P,53.92,37.58,54,RUS,European Russia
R2R,52.72,41.57,54,RUS,European Russia
R2S,54.4,40.6,54,RUS,European Russia
R2T,56.48,44.53,54,RUS,European Russia
R2U,57.02,41.52,54,RUS,European Russia
R2V,56.08,40.62,54,RUS,European Russia
R2W,51.75,36.02,54,RUS,European Russia
R2X,54.43,35.43,54,RUS,European Russia
R2Y,52.95,33.4,54,RUS,European Russia
R2Z,50.77,37.45,54,RUS,European Russia
R3A,55.75,37.62,54,RUS,European Russia
R3CI/0,66.67,171.0,15,RUS,Asiatic Russia
R3D,55.7,36.97,54,RUS,European Russia
R3E,52.85,36.43,54,RUS,European Russia
R3G,52.7,39.15,54,RUS,European Russia
R3I,57.15,34.62,54,RUS,European Russia
R3K,51.05,40.15,54,RUS,European Russia
R3L,55.0,33.0,54,RUS,European Russia
R3M,57.87,39.2,54,RUS,European Russia
R3N,58.55,43.68,54,RUS,European Russia
R3P,53.92,37.58,54,RUS,European Russia
R3R,52.72,41.57,54,RUS,European Russia
R3S,54.4,40.6,54,RUS,European Russia
R3T,56.48,44.53,54,RUS,European Russia
R3U,57.02,41.52,54,RUS,European Russia
R3V,56.08,40.62,54,RUS,European Russia
R3W,51.75,36.02,54,RUS,European Russia
R3X,54.43,35.43,54,RUS,European Russia
R3Y,52.95,33.4,54,RUS,European Russia
R3Z,50.77,37.45,54,RUS,European Russia
R4A,49.73,44.12,54,RUS,European Russia
R4C,51.78,46.73,54,RUS,European Russia
R4DB/8,62.25,70.17,15,RUS,Asiatic Russia
R4F,53.25,44.57,54,RUS,European Russia
R4H,53.45,50.45,54,RUS,European Russia
R4L,53.95,47.92,54,RUS,European Russia
R4N,58.77,49.83,54,RUS,European Russia
R4P,55.55,50.93,54,RUS,European Russia
R4S,56.7,47.87,54,RUS,European Russia
R4U,54.43,44.45,54,RUS,European Russia
R4W,57.28,52.75,54,RUS,European Russia
R4Y,55.55,47.1,54,RUS,European Russia
R5A,55.75,37.62,54,RUS,European Russia
R5AF/0,45.33,134.67,15,RUS,Asiatic Russia
R5D,55.7,36.97,54,RUS,European Russia
R5E,52.85,36.43,54,RUS,European Russia
R5G,52.7,39.15,54,RUS,European Russia
R5I,57.15,34.62,54,RUS,European Russia
R5K,51.05,40.15,54,RUS,European Russia
R5L,55.0,33.0,54,RUS,European Russia
R5M,57.87,39.2,54,RUS,European Russia
R5N,58.55,43.68,54,RUS,European Russia
R5P,53.92,37.58,54,RUS,European Russia
R5R,52.72,41.57,54,RUS,European Russia
R5S,54.4,40.6,54,RUS,European Russia
R5T,56.48,44.53,54,RUS,European Russia
R5U,57.02,41.52,54,RUS,European Russia
R5V,56.08,40.62,54,RUS,European Russia
R5W,51.75,36.02,54,RUS,European Russia
R5X,54.43,35.43,54,RUS,European Russia
R5Y,52.95,33.4,54,RUS,European Russia
R5Z,50.77,37.45,54,RUS,European Russia
R6A,45.37,39.43,54,RUS,European Russia
R6E,43.92,41.78,54,RUS,European Russia
R6F,45.05,43.27,54,RUS,European Russia
R6I,46.57,45.32,54,RUS,European Russia
R6J,43.18,44.23,54,RUS,European Russia
R6K,44.93,34.1,54,RUS,European Russia
R6L,47.87,41.18,54,RUS,European Russia
R6P,43.4,45.72,54,RUS,European Russia
R6Q,43.2,44.97,54,RUS,European Russia
R6R,50.0,30.0,54,RUS,European Russia
R6U,47.23,47.23,54,RUS,European Russia
R6W,43.1,46.88,54,RUS,European Russia
R6X,43.58,43.4,54,RUS,European Russia
R6Y,44.65,40.0,54,RUS,European Russia
R7A,45.37,39.43,54,RUS,European Russia
R7E,43.92,41.78,54,RUS,European Russia
R7F,45.05,43.27,54,RUS,European Russia
R7I,46.57,45.32,54,RUS,European Russia
R7J,43.18,44.23,54,RUS,European Russia
R7K,44.93,34.1,54,RUS,European Russia
R7L,47.87,41.18,54,RUS,European Russia
R7P,43.4,45.72,54,RUS,European Russia
R7Q,43.2,44.97,54,RUS,European Russia
R7R,50.0,30.0,54,RUS,European Russia
R7U,47.23,47.23,54,RUS,European Russia
R7W,43.1,46.88,54,RUS,European Russia
R7X,43.58,43.4,54,RUS,European Russia
R7Y,44.65,40.0,54,RUS,European Russia
R8,55.88,84.08,15,RUS,Asiatic Russia
R8A,54.75,60.7,15,RUS,Asiatic Russia
R8C,58.7,61.33,15,RUS,Asiatic Russia
R8F,58.0,56.32,54,RUS,European Russia
R8H,58.75,82.13,15,RUS,Asiatic Russia
R8J,62.25,70.17,15,RUS,Asiatic Russia
R8K,65.3,74.03,15,RUS,Asiatic Russia
R8L,57.83,69.0,15,RUS,Asiatic Russia
R8M,56.22,73.27,15,RUS,Asiatic Russia
R8MB/1,64.28,54.47,54,RUS,European Russia
R8O,55.45,79.55,15,RUS,Asiatic Russia
R8Q,55.57,64.75,15,RUS,Asiatic Russia
R8S,52.13,55.6,15,RUS,Asiatic Russia
R8U,54.93,87.23,15,RUS,Asiatic Russia
R8W,54.47,56.27,15,RUS,Asiatic Russia
R8X,64.28,54.47,54,RUS,European Russia
R8Y,52.77,82.62,15,RUS,Asiatic Russia
R8Z,50.92,86.92,15,RUS,Asiatic Russia
R9,55.88,84.08,15,RUS,Asiatic Russia
R9A,54.75,60.7,15,RUS,Asiatic Russia
R9C,58.7,61.33,15,RUS,Asiatic Russia
R9F,58.0,56.32,54,RUS,European Russia
R9FCS/4,58.77,49.83,54,RUS,European Russia
R9GM/6,45.37,39.43,54,RUS,European Russia
R9H,58.75,82.13,15,RUS,Asiatic Russia
R9J,62.25,70.17,15,RUS,Asiatic Russia
R9JQ/6,45.37,39.43,54,RUS,European Russia
R9K,65.3,74.03,15,RUS,Asiatic Russia
R9KC/6,45.37,39.43,54,RUS,European Russia
R9L,57.83,69.0,15,RUS,Asiatic Russia
R9M,56.22,73.27,15,RUS,Asiatic Russia
R9O,55.45,79.55,15,RUS,Asiatic Russia
R9OM/6,45.37,39.43,54,RUS,European Russia
R9Q,55.57,64.75,15,RUS,Asiatic Russia
R9S,52.13,55.6,15,RUS,Asiatic Russia
R9U,54.93,87.23,15,RUS,Asiatic Russia
R9W,54.47,56.27,15,RUS,Asiatic Russia
R9X,64.28,54.47,54,RUS,European Russia
R9Y,52.77,82.62,15,RUS,Asiatic Russia
R9Z,50.92,86.92,15,RUS,Asiatic Russia
RA0,55.88,84.08,15,RUS,Asiatic Russia
RA0A,59.88,91.67,15,RUS,Asiatic Russia
RA0C,54.8,136.83,15,RUS,Asiatic Russia
RA0D,48.6,132.2,15,RUS,Asiatic Russia
RA0E,50.55,142.6,15,RUS,Asiatic Russia
RA0G,53.55,127.83,15,RUS,Asiatic Russia
RA0I,62.9,153.7,15,RUS,Asiatic Russia
RA0K,66.67,171.0,15,RUS,Asiatic Russia
RA0L,45.33,134.67,15,RUS,Asiatic Russia
RA0O,53.8,109.33,15,RUS,Asiatic Russia
RA0Q,66.4,129.17,15,RUS,Asiatic Russia
RA0R,57.37,106.0,15,RUS,Asiatic Russia
RA0U,54.0,118.0,15,RUS,Asiatic Russia
RA0W,53.5,90.0,15,RUS,Asiatic Russia
RA0X,56.0,159.0,15,RUS,Asiatic Russia
RA0Y,51.78,94.75,15,RUS,Asiatic Russia
RA1A,59.95,30.3,54,RUS,European Russia
RA1C,60.05,31.75,54,RUS,European Russia
RA1I,64.28,54.47,54,RUS,European Russia
RA1N,63.82,33.0,54,RUS,European Russia
RA1O,63.5,43.0,54,RUS,European Russia
RA1P,68.83,54.83,54,RUS,European Russia
RA1Q,60.08,40.45,54,RUS,European Russia
RA1T,58.43,32.38,54,RUS,European Russia
RA1W,57.32,29.25,54,RUS,European Russia
RA1Z,68.03,34.57,54,RUS,European Russia
RA2,54.72,20.52,126,RUS,Kaliningrad
RA3A,55.75,37.62,54,RUS,European Russia
RA3D,55.7,36.97,54,RUS,European Russia
RA3E,52.85,36.43,54,RUS,European Russia
RA3G,52.7,39.15,54,RUS,European Russia
RA3I,57.15,34.62,54,RUS,European Russia
RA3K,51.05,40.15,54,RUS,European Russia
RA3L,55.0,33.0,54,RUS,European Russia
RA3M,57.87,39.2,54,RUS,European Russia
RA3N,58.55,43.68,54,RUS,European Russia
RA3P,53.92,37.58,54,RUS,European Russia
RA3R,52.72,41.57,54,RUS,European Russia
RA3S,54.4,40.6,54,RUS,European Russia
RA3T,56.48,44.53,54,RUS,European Russia
RA3U,57.02,41.52,54,RUS,European Russia
RA3V,56.08,40.62,54,RUS,European Russia
RA3W,51.75,36.02,54,RUS,European Russia
RA3X,54.43,35.43,54,RUS,European Russia
RA3X/1,64.28,54.47,54,RUS,European Russia
RA3Y,52.95,33.4,54,RUS,European Russia
RA3Z,50.77,37.45,54,RUS,European Russia
RA4A,49.73,44.12,54,RUS,European Russia
RA4C,51.78,46.73,54,RUS,European Russia
RA4F,53.25,44.57,54,RUS,European Russia
RA4H,53.45,50.45,54,RUS,European Russia
RA4L,53.95,47.92,54,RUS,European Russia
RA4N,58.77,49.83,54,RUS,European Russia
RA4P,55.55,50.93,54,RUS,European Russia
RA4S,56.7,47.87,54,RUS,European Russia
RA4U,54.43,44.45,54,RUS,European Russia
RA4W,57.28,52.75,54,RUS,European Russia
RA4Y,55.55,47.1,54,RUS,European Russia
RA5A,55.75,37.62,54,RUS,European Russia
RA5D,55.7,36.97,54,RUS,European Russia
RA5E,52.85,36.43,54,RUS,European Russia
RA5G,52.7,39.15,54,RUS,European Russia
RA5I,57.15,34.62,54,RUS,European Russia
RA5K,51.05,40.15,54,RUS,European Russia
RA5L,55.0,33.0,54,RUS,European Russia
RA5M,57.87,39.2,54,RUS,European Russia
RA5N,58.55,43.68,54,RUS,European Russia
RA5P,53.92,37.58,54,RUS,European Russia
RA5R,52.72,41.57,54,RUS,European Russia
RA5S,54.4,40.6,54,RUS,European Russia
RA5T,56.48,44.53,54,RUS,European Russia
RA5U,57.02,41.52,54,RUS,European Russia
RA5V,56.08,40.62,54,RUS,European Russia
RA5W,51.75,36.02,54,RUS,European Russia
RA5X,54.43,35.43,54,RUS,European Russia
RA5Y,52.95,33.4,54,RUS,European Russia
RA5Z,50.77,37.45,54,RUS,European Russia
RA6A,45.37,39.43,54,RUS,European Russia
RA6E,43.92,41.78,54,RUS,European Russia
RA6F,45.05,43.27,54,RUS,European Russia
RA6I,46.57,45.32,54,RUS,European Russia
RA6J,43.18,44.23,54,RUS,European Russia
RA6K,44.93,34.1,54,RUS,European Russia
RA6L,47.87,41.18,54,RUS,European Russia
RA6P,43.4,45.72,54,RUS,European Russia
RA6Q,43.2,44.97,54,RUS,European Russia
RA6R,50.0,30.0,54,RUS,European Russia
RA6U,47.23,47.23,54,RUS,European Russia
RA6W,43.1,46.88,54,RUS,European Russia
RA6X,43.58,43.4,54,RUS,European Russia
RA6Y,44.65,40.0,54,RUS,European Russia
RA7A,45.37,39.43,54,RUS,European Russia
RA7E,43.92,41.78,54,RUS,European Russia
RA7F,45.05,43.27,54,RUS,European Russia
RA7I,46.57,45.32,54,RUS,European Russia
RA7J,43.18,44.23,54,RUS,European Russia
RA7K,44.93,34.1,54,RUS,European Russia
RA7L,47.87,41.18,54,RUS,European Russia
RA7P,43.4,45.72,54,RUS,European Russia
RA7Q,43.2,44.97,54,RUS,European Russia
RA7R,50.0,30.0,54,RUS,European Russia
RA7U,47.23,47.23,54,RUS,European Russia
RA7W,43.1,46.88,54,RUS,European Russia
RA7X,43.58,43.4,54,RUS,European Russia
RA7Y,44.65,40.0,54,RUS,European Russia
RA8,55.88,84.08,15,RUS,Asiatic Russia
RA8A,54.75,60.7,15,RUS,Asiatic Russia
RA8C,58.7,61.33,15,RUS,Asiatic Russia
RA8F,58.0,56.32,54,RUS,European Russia
RA8H,58.75,82.13,15,RUS,Asiatic Russia
RA8J,62.25,70.17,15,RUS,Asiatic Russia
RA8K,65.3,74.03,15,RUS,Asiatic Russia
RA8L,57.83,69.0,15,RUS,Asiatic Russia
RA8M,56.22,73.27,15,RUS,Asiatic Russia
RA8O,55.45,79.55,15,RUS,Asiatic Russia
RA8Q,55.57,64.75,15,RUS,Asiatic Russia
RA8S,52.13,55.6,15,RUS,Asiatic Russia
RA8U,54.93,87.23,15,RUS,Asiatic Russia
RA8W,54.47,56.27,15,RUS,Asiatic Russia
RA8X,64.28,54.47,54,RUS,European Russia
RA8Y,52.77,82.62,15,RUS,Asiatic Russia
RA8Z,50.92,86.92,15,RUS,Asiatic Russia
RA9,55.88,84.08,15,RUS,Asiatic Russia
RA9A,54.75,60.7,15,RUS,Asiatic Russia
RA9C,58.7,61.33,15,RUS,Asiatic Russia
RA9F,58.0,56.32,54,RUS,European Russia
RA9H,58.75,82.13,15,RUS,Asiatic Russia
RA9J,62.25,70.17,15,RUS,Asiatic Russia
RA9K,65.3,74.03,15,RUS,Asiatic Russia
RA9L,57.83,69.0,15,RUS,Asiatic Russia
RA9M,56.22,73.27,15,RUS,Asiatic Russia
RA9O,55.45,79.55,15,RUS,Asiatic Russia
RA9Q,55.57,64.75,15,RUS,Asiatic Russia
RA9S,52.13,55.6,15,RUS,Asiatic Russia
RA9U,54.93,87.23,15,RUS,Asiatic Russia
RA9W,54.47,56.27,15,RUS,Asiatic Russia
RA9X,64.28,54.47,54,RUS,European Russia
RA9Y,52.77,82.62,15,RUS,Asiatic Russia
RA9Z,50.92,86.92,15,RUS,Asiatic Russia
RC0,55.88,84.08,15,RUS,Asiatic Russia
RC0A,59.88,91.67,15,RUS,Asiatic Russia
RC0C,54.8,136.83,15,RUS,Asiatic Russia
RC0D,48.6,132.2,15,RUS,Asiatic Russia
RC0E,50.55,142.6,15,RUS,Asiatic Russia
RC0G,53.55,127.83,15,RUS,Asiatic Russia
RC0I,62.9,153.7,15,RUS,Asiatic Russia
RC0K,66.67,171.0,15,RUS,Asiatic Russia
RC0L,45.33,134.67,15,RUS,Asiatic Russia
RC0O,53.8,109.33,15,RUS,Asiatic Russia
RC0Q,66.4,129.17,15,RUS,Asiatic Russia
RC0R,57.37,106.0,15,RUS,Asiatic Russia
RC0U,54.0,118.0,15,RUS,Asiatic Russia
RC0W,53.5,90.0,15,RUS,Asiatic Russia
RC0X,56.0,159.0,15,RUS,Asiatic Russia
RC0Y,51.78,94.75,15,RUS,Asiatic Russia
RC1A,59.95,30.3,54,RUS,European Russia
RC1C,60.05,31.75,54,RUS,European Russia
RC1I,64.28,54.47,54,RUS,European Russia
RC1N,63.82,33.0,54,RUS,European Russia
RC1O,63.5,43.0,54,RUS,European Russia
RC1P,68.83,54.83,54,RUS,European Russia
RC1Q,60.08,40.45,54,RUS,European Russia
RC1T,58.43,32.38,54,RUS,European Russia
RC1W,57.32,29.25,54,RUS,European Russia
RC1Z,68.03,34.57,54,RUS,European Russia
RC2A,55.75,37.62,54,RUS,European Russia
RC2D,55.7,36.97,54,RUS,European Russia
RC2E,52.85,36.43,54,RUS,European Russia
RC2F,54.72,20.52,126,RUS,Kaliningrad
RC2G,52.7,39.15,54,RUS,European Russia
RC2I,57.15,34.62,54,RUS,European Russia
RC2L,55.0,33.0,54,RUS,European Russia
RC2M,57.87,39.2,54,RUS,European Russia
RC2N,58.55,43.68,54,RUS,European Russia
RC2O,51.05,40.15,54,RUS,European Russia
RC2P,53.92,37.58,54,RUS,European Russia
RC2R,52.72,41.57,54,RUS,European Russia
RC2S,54.4,40.6,54,RUS,European Russia
RC2T,56.48,44.53,54,RUS,European Russia
RC2U,57.02,41.52,54,RUS,European Russia
RC2V,56.08,40.62,54,RUS,European Russia
RC2W,51.75,36.02,54,RUS,European Russia
RC2X,54.43,35.43,54,RUS,European Russia
RC2Y,52.95,33.4,54,RUS,European Russia
RC2Z,50.77,37.45,54,RUS,European Russia
RC3A,55.75,37.62,54,RUS,European Russia
RC3D,55.7,36.97,54,RUS,European Russia
RC3E,52.85,36.43,54,RUS,European Russia
RC3G,52.7,39.15,54,RUS,European Russia
RC3I,57.15,34.62,54,RUS,European Russia
RC3K,51.05,40.15,54,RUS,European Russia
RC3L,55.0,33.0,54,RUS,European Russia
RC3M,57.87,39.2,54,RUS,European Russia
RC3N,58.55,43.68,54,RUS,European Russia
RC3P,53.92,37.58,54,RUS,European Russia
RC3R,52.72,41.57,54,RUS,European Russia
RC3S,54.4,40.6,54,RUS,European Russia
RC3T,56.48,44.53,54,RUS,European Russia
RC3U,57.02,41.52,54,RUS,European Russia
RC3V,56.08,40.62,54,RUS,European Russia
RC3W,51.75,36.02,54,RUS,European Russia
RC3X,54.43,35.43,54,RUS,European Russia
RC3Y,52.95,33.4,54,RUS,European Russia
RC3Z,50.77,37.45,54,RUS,European Russia
RC4A,49.73,44.12,54,RUS,European Russia
RC4C,51.78,46.73,54,RUS,European Russia
RC4F,53.25,44.57,54,RUS,European Russia
RC4H,53.45,50.45,54,RUS,European Russia
RC4L,53.95,47.92,54,RUS,European Russia
RC4N,58.77,49.83,54,RUS,European Russia
RC4P,55.55,50.93,54,RUS,European Russia
RC4S,56.7,47.87,54,RUS,European Russia
RC4U,54.43,44.45,54,RUS,European Russia
RC4W,57.28,52.75,54,RUS,European Russia
RC4Y,55.55,47.1,54,RUS,European Russia
RC5A,55.75,37.62,54,RUS,European Russia
RC5B/8,58.7,61.33,15,RUS,Asiatic Russia
RC5D,55.7,36.97,54,RUS,European Russia
RC5E,52.85,36.43,54,RUS,European Russia
RC5G,52.7,39.15,54,RUS,European Russia
RC5I,57.15,34.62,54,RUS,European Russia
RC5K,51.05,40.15,54,RUS,European Russia
RC5L,55.0,33.0,54,RUS,European Russia
RC5M,57.87,39.2,54,RUS,European Russia
RC5N,58.55,43.68,54,RUS,European Russia
RC5P,53.92,37.58,54,RUS,European Russia
RC5R,52.72,41.57,54,RUS,European Russia
RC5S,54.4,40.6,54,RUS,European Russia
RC5T,56.48,44.53,54,RUS,European Russia
RC5U,57.02,41.52,54,RUS,European Russia
RC5V,56.08,40.62,54,RUS,European Russia
RC5W,51.75,36.02,54,RUS,European Russia
RC5X,54.43,35.43,54,RUS,European Russia
RC5Y,52.95,33.4,54,RUS,European Russia
RC5Z,50.77,37.45,54,RUS,European Russia
RC6A,45.37,39.43,54,RUS,European Russia
RC6E,43.92,41.78,54,RUS,European Russia
RC6F,45.05,43.27,54,RUS,European Russia
RC6I,46.57,45.32,54,RUS,European Russia
RC6J,43.18,44.23,54,RUS,European Russia
